Zip Code,Zip Code Layer: A,Zip Code Layer: B,Zip Code Layer: C,,,,,,TOTAL Zip Codes Grouped,4623
18466,Out of NYS,Pennsylvania,-,,,,,,,
18471,Out of NYS,Pennsylvania,-,,,,,,,
18472,Out of NYS,Pennsylvania,-,,,,,,,
18505,Out of NYS,Pennsylvania,-,,,,,,,
18508,Out of NYS,Pennsylvania,-,,,,,,,
18509,Out of NYS,Pennsylvania,-,,,,,,,
18510,Out of NYS,Pennsylvania,-,,,,,,,
18512,Out of NYS,Pennsylvania,-,,,,,,,
18517,Out of NYS,Pennsylvania,-,,,,,,,
18519,Out of NYS,Pennsylvania,-,,,,,,,
18610,Out of NYS,Pennsylvania,-,,,,,,,
18614,Out of NYS,Pennsylvania,-,,,,,,,
18634,Out of NYS,Pennsylvania,-,,,,,,,
18640,Out of NYS,Pennsylvania,-,,,,,,,
18644,Out of NYS,Pennsylvania,-,,,,,,,
18702,Out of NYS,Pennsylvania,-,,,,,,,
18704,Out of NYS,Pennsylvania,-,,,,,,,
18706,Out of NYS,Pennsylvania,-,,,,,,,
18707,Out of NYS,Pennsylvania,-,,,,,,,
18708,Out of NYS,Pennsylvania,-,,,,,,,
18880,Out of NYS,Pennsylvania,-,,,,,,,
18901,Out of NYS,Pennsylvania,-,,,,,,,
18902,Out of NYS,Pennsylvania,-,,,,,,,
18914,Out of NYS,Pennsylvania,-,,,,,,,
18938,Out of NYS,Pennsylvania,-,,,,,,,
18940,Out of NYS,Pennsylvania,-,,,,,,,
18944,Out of NYS,Pennsylvania,-,,,,,,,
18951,Out of NYS,Pennsylvania,-,,,,,,,
18963,Out of NYS,Pennsylvania,-,,,,,,,
18966,Out of NYS,Pennsylvania,-,,,,,,,
18972,Out of NYS,Pennsylvania,-,,,,,,,
18974,Out of NYS,Pennsylvania,-,,,,,,,
18976,Out of NYS,Pennsylvania,-,,,,,,,
18977,Out of NYS,Pennsylvania,-,,,,,,,
19002,Out of NYS,Pennsylvania,-,,,,,,,
19003,Out of NYS,Pennsylvania,-,,,,,,,
19004,Out of NYS,Pennsylvania,-,,,,,,,
19006,Out of NYS,Pennsylvania,-,,,,,,,
19008,Out of NYS,Pennsylvania,-,,,,,,,
19009,Out of NYS,Pennsylvania,-,,,,,,,
19010,Out of NYS,Pennsylvania,-,,,,,,,
19015,Out of NYS,Pennsylvania,-,,,,,,,
19026,Out of NYS,Pennsylvania,-,,,,,,,
19027,Out of NYS,Pennsylvania,-,,,,,,,
19035,Out of NYS,Pennsylvania,-,,,,,,,
19038,Out of NYS,Pennsylvania,-,,,,,,,
19041,Out of NYS,Pennsylvania,-,,,,,,,
19046,Out of NYS,Pennsylvania,-,,,,,,,
19047,Out of NYS,Pennsylvania,-,,,,,,,
19050,Out of NYS,Pennsylvania,-,,,,,,,
19052,Out of NYS,Pennsylvania,-,,,,,,,
19053,Out of NYS,Pennsylvania,-,,,,,,,
19057,Out of NYS,Pennsylvania,-,,,,,,,
19060,Out of NYS,Pennsylvania,-,,,,,,,
19063,Out of NYS,Pennsylvania,-,,,,,,,
19064,Out of NYS,Pennsylvania,-,,,,,,,
19066,Out of NYS,Pennsylvania,-,,,,,,,
19067,Out of NYS,Pennsylvania,-,,,,,,,
19072,Out of NYS,Pennsylvania,-,,,,,,,
19073,Out of NYS,Pennsylvania,-,,,,,,,
19075,Out of NYS,Pennsylvania,-,,,,,,,
19082,Out of NYS,Pennsylvania,-,,,,,,,
19083,Out of NYS,Pennsylvania,-,,,,,,,
19085,Out of NYS,Pennsylvania,-,,,,,,,
19087,Out of NYS,Pennsylvania,-,,,,,,,
19096,Out of NYS,Pennsylvania,-,,,,,,,
19102,Out of NYS,Pennsylvania,-,,,,,,,
19103,Out of NYS,Pennsylvania,-,,,,,,,
19104,Out of NYS,Pennsylvania,-,,,,,,,
19106,Out of NYS,Pennsylvania,-,,,,,,,
19115,Out of NYS,Pennsylvania,-,,,,,,,
19116,Out of NYS,Pennsylvania,-,,,,,,,
19118,Out of NYS,Pennsylvania,-,,,,,,,
19119,Out of NYS,Pennsylvania,-,,,,,,,
19120,Out of NYS,Pennsylvania,-,,,,,,,
19122,Out of NYS,Pennsylvania,-,,,,,,,
19123,Out of NYS,Pennsylvania,-,,,,,,,
19125,Out of NYS,Pennsylvania,-,,,,,,,
19127,Out of NYS,Pennsylvania,-,,,,,,,
19128,Out of NYS,Pennsylvania,-,,,,,,,
19130,Out of NYS,Pennsylvania,-,,,,,,,
19131,Out of NYS,Pennsylvania,-,,,,,,,
19134,Out of NYS,Pennsylvania,-,,,,,,,
19135,Out of NYS,Pennsylvania,-,,,,,,,
19136,Out of NYS,Pennsylvania,-,,,,,,,
19139,Out of NYS,Pennsylvania,-,,,,,,,
19141,Out of NYS,Pennsylvania,-,,,,,,,
19143,Out of NYS,Pennsylvania,-,,,,,,,
19144,Out of NYS,Pennsylvania,-,,,,,,,
19145,Out of NYS,Pennsylvania,-,,,,,,,
19147,Out of NYS,Pennsylvania,-,,,,,,,
19151,Out of NYS,Pennsylvania,-,,,,,,,
19152,Out of NYS,Pennsylvania,-,,,,,,,
19153,Out of NYS,Pennsylvania,-,,,,,,,
19236,Out of NYS,Pennsylvania,-,,,,,,,
19301,Out of NYS,Pennsylvania,-,,,,,,,
19312,Out of NYS,Pennsylvania,-,,,,,,,
19317,Out of NYS,Pennsylvania,-,,,,,,,
19320,Out of NYS,Pennsylvania,-,,,,,,,
19333,Out of NYS,Pennsylvania,-,,,,,,,
19348,Out of NYS,Pennsylvania,-,,,,,,,
19352,Out of NYS,Pennsylvania,-,,,,,,,
19355,Out of NYS,Pennsylvania,-,,,,,,,
19372,Out of NYS,Pennsylvania,-,,,,,,,
19373,Out of NYS,Pennsylvania,-,,,,,,,
19380,Out of NYS,Pennsylvania,-,,,,,,,
19403,Out of NYS,Pennsylvania,-,,,,,,,
19406,Out of NYS,Pennsylvania,-,,,,,,,
19422,Out of NYS,Pennsylvania,-,,,,,,,
19425,Out of NYS,Pennsylvania,-,,,,,,,
19438,Out of NYS,Pennsylvania,-,,,,,,,
19440,Out of NYS,Pennsylvania,-,,,,,,,
19446,Out of NYS,Pennsylvania,-,,,,,,,
19454,Out of NYS,Pennsylvania,-,,,,,,,
19460,Out of NYS,Pennsylvania,-,,,,,,,
19464,Out of NYS,Pennsylvania,-,,,,,,,
19465,Out of NYS,Pennsylvania,-,,,,,,,
19468,Out of NYS,Pennsylvania,-,,,,,,,
19522,Out of NYS,Pennsylvania,-,,,,,,,
19525,Out of NYS,Pennsylvania,-,,,,,,,
19529,Out of NYS,Pennsylvania,-,,,,,,,
19530,Out of NYS,Pennsylvania,-,,,,,,,
19601,Out of NYS,Pennsylvania,-,,,,,,,
19602,Out of NYS,Pennsylvania,-,,,,,,,
19604,Out of NYS,Pennsylvania,-,,,,,,,
19606,Out of NYS,Pennsylvania,-,,,,,,,
19608,Out of NYS,Pennsylvania,-,,,,,,,
19611,Out of NYS,Pennsylvania,-,,,,,,,
00617,Out of NYS,Other,Puerto Rico,,,,,,,
00623,Out of NYS,Other,Puerto Rico,,,,,,,
00662,Out of NYS,Other,Puerto Rico,,,,,,,
00674,Out of NYS,Other,Puerto Rico,,,,,,,
00678,Out of NYS,Other,Puerto Rico,,,,,,,
00732,Out of NYS,Other,Puerto Rico,,,,,,,
00736,Out of NYS,Other,Puerto Rico,,,,,,,
00757,Out of NYS,Other,Puerto Rico,,,,,,,
00769,Out of NYS,Other,Puerto Rico,,,,,,,
00907,Out of NYS,Other,Puerto Rico,,,,,,,
00911,Out of NYS,Other,Puerto Rico,,,,,,,
00917,Out of NYS,Other,Puerto Rico,,,,,,,
00926,Out of NYS,Other,Puerto Rico,,,,,,,
00927,Out of NYS,Other,Puerto Rico,,,,,,,
00936,Out of NYS,Other,Puerto Rico,,,,,,,
00966,Out of NYS,Other,Puerto Rico,,,,,,,
00968,Out of NYS,Other,Puerto Rico,,,,,,,
00969,Out of NYS,Other,Puerto Rico,,,,,,,
00977,Out of NYS,Other,Puerto Rico,,,,,,,
00979,Out of NYS,Other,Puerto Rico,,,,,,,
51000,Out of NYS,Other,Puerto Rico,,,,,,,
00923,Out of NYS,Other,Puerto Rico,,,,,,,
H3G 1J4,Out of NYS,Other,Quebec,,,,,,,
H3X 3C8,Out of NYS,Other,Quebec,,,,,,,
H4X 2B9,Out of NYS,Other,Quebec,,,,,,,
02809,Out of NYS,Other,Rhode Island,,,,,,,
02822,Out of NYS,Other,Rhode Island,,,,,,,
02835,Out of NYS,Other,Rhode Island,,,,,,,
02837,Out of NYS,Other,Rhode Island,,,,,,,
02840,Out of NYS,Other,Rhode Island,,,,,,,
02852,Out of NYS,Other,Rhode Island,,,,,,,
02865,Out of NYS,Other,Rhode Island,,,,,,,
02871,Out of NYS,Other,Rhode Island,,,,,,,
02879,Out of NYS,Other,Rhode Island,,,,,,,
02882,Out of NYS,Other,Rhode Island,,,,,,,
02888,Out of NYS,Other,Rhode Island,,,,,,,
02891,Out of NYS,Other,Rhode Island,,,,,,,
02895,Out of NYS,Other,Rhode Island,,,,,,,
02905,Out of NYS,Other,Rhode Island,,,,,,,
02906,Out of NYS,Other,Rhode Island,,,,,,,
02907,Out of NYS,Other,Rhode Island,,,,,,,
02908,Out of NYS,Other,Rhode Island,,,,,,,
02909,Out of NYS,Other,Rhode Island,,,,,,,
109542,Out of NYS,Other,Russia,,,,,,,
29112,Out of NYS,Other,South Carolina,,,,,,,
29113,Out of NYS,Other,South Carolina,,,,,,,
29118,Out of NYS,Other,South Carolina,,,,,,,
29150,Out of NYS,Other,South Carolina,,,,,,,
29204,Out of NYS,Other,South Carolina,,,,,,,
29210,Out of NYS,Other,South Carolina,,,,,,,
29223,Out of NYS,Other,South Carolina,,,,,,,
29229,Out of NYS,Other,South Carolina,,,,,,,
29302,Out of NYS,Other,South Carolina,,,,,,,
29356,Out of NYS,Other,South Carolina,,,,,,,
29401,Out of NYS,Other,South Carolina,,,,,,,
29406,Out of NYS,Other,South Carolina,,,,,,,
29407,Out of NYS,Other,South Carolina,,,,,,,
29420,Out of NYS,Other,South Carolina,,,,,,,
29426,Out of NYS,Other,South Carolina,,,,,,,
29440,Out of NYS,Other,South Carolina,,,,,,,
29455,Out of NYS,Other,South Carolina,,,,,,,
29464,Out of NYS,Other,South Carolina,,,,,,,
29466,Out of NYS,Other,South Carolina,,,,,,,
29483,Out of NYS,Other,South Carolina,,,,,,,
29485,Out of NYS,Other,South Carolina,,,,,,,
29492,Out of NYS,Other,South Carolina,,,,,,,
29501,Out of NYS,Other,South Carolina,,,,,,,
29526,Out of NYS,Other,South Carolina,,,,,,,
29527,Out of NYS,Other,South Carolina,,,,,,,
29575,Out of NYS,Other,South Carolina,,,,,,,
29576,Out of NYS,Other,South Carolina,,,,,,,
29579,Out of NYS,Other,South Carolina,,,,,,,
29585,Out of NYS,Other,South Carolina,,,,,,,
29588,Out of NYS,Other,South Carolina,,,,,,,
29601,Out of NYS,Other,South Carolina,,,,,,,
29609,Out of NYS,Other,South Carolina,,,,,,,
29625,Out of NYS,Other,South Carolina,,,,,,,
29650,Out of NYS,Other,South Carolina,,,,,,,
29676,Out of NYS,Other,South Carolina,,,,,,,
29678,Out of NYS,Other,South Carolina,,,,,,,
29680,Out of NYS,Other,South Carolina,,,,,,,
29681,Out of NYS,Other,South Carolina,,,,,,,
29707,Out of NYS,Other,South Carolina,,,,,,,
29715,Out of NYS,Other,South Carolina,,,,,,,
29730,Out of NYS,Other,South Carolina,,,,,,,
29732,Out of NYS,Other,South Carolina,,,,,,,
29745,Out of NYS,Other,South Carolina,,,,,,,
29801,Out of NYS,Other,South Carolina,,,,,,,
29803,Out of NYS,Other,South Carolina,,,,,,,
29909,Out of NYS,Other,South Carolina,,,,,,,
29910,Out of NYS,Other,South Carolina,,,,,,,
29926,Out of NYS,Other,South Carolina,,,,,,,
29928,Out of NYS,Other,South Carolina,,,,,,,
29938,Out of NYS,Other,South Carolina,,,,,,,
37013,Out of NYS,Other,Tennessee,,,,,,,
37040,Out of NYS,Other,Tennessee,,,,,,,
37042,Out of NYS,Other,Tennessee,,,,,,,
37064,Out of NYS,Other,Tennessee,,,,,,,
37075,Out of NYS,Other,Tennessee,,,,,,,
37076,Out of NYS,Other,Tennessee,,,,,,,
37122,Out of NYS,Other,Tennessee,,,,,,,
37135,Out of NYS,Other,Tennessee,,,,,,,
37205,Out of NYS,Other,Tennessee,,,,,,,
37206,Out of NYS,Other,Tennessee,,,,,,,
37215,Out of NYS,Other,Tennessee,,,,,,,
37216,Out of NYS,Other,Tennessee,,,,,,,
37375,Out of NYS,Other,Tennessee,,,,,,,
37932,Out of NYS,Other,Tennessee,,,,,,,
38002,Out of NYS,Other,Tennessee,,,,,,,
38017,Out of NYS,Other,Tennessee,,,,,,,
38018,Out of NYS,Other,Tennessee,,,,,,,
38116,Out of NYS,Other,Tennessee,,,,,,,
38120,Out of NYS,Other,Tennessee,,,,,,,
38138,Out of NYS,Other,Tennessee,,,,,,,
38251,Out of NYS,Other,Tennessee,,,,,,,
38401,Out of NYS,Other,Tennessee,,,,,,,
75006,Out of NYS,Other,Texas,,,,,,,
75007,Out of NYS,Other,Texas,,,,,,,
75016,Out of NYS,Other,Texas,,,,,,,
75019,Out of NYS,Other,Texas,,,,,,,
75043,Out of NYS,Other,Texas,,,,,,,
75050,Out of NYS,Other,Texas,,,,,,,
75075,Out of NYS,Other,Texas,,,,,,,
75201,Out of NYS,Other,Texas,,,,,,,
75206,Out of NYS,Other,Texas,,,,,,,
75209,Out of NYS,Other,Texas,,,,,,,
75219,Out of NYS,Other,Texas,,,,,,,
75229,Out of NYS,Other,Texas,,,,,,,
75230,Out of NYS,Other,Texas,,,,,,,
75240,Out of NYS,Other,Texas,,,,,,,
75248,Out of NYS,Other,Texas,,,,,,,
75701,Out of NYS,Other,Texas,,,,,,,
75783,Out of NYS,Other,Texas,,,,,,,
76048,Out of NYS,Other,Texas,,,,,,,
76103,Out of NYS,Other,Texas,,,,,,,
76118,Out of NYS,Other,Texas,,,,,,,
76131,Out of NYS,Other,Texas,,,,,,,
76177,Out of NYS,Other,Texas,,,,,,,
76207,Out of NYS,Other,Texas,,,,,,,
76549,Out of NYS,Other,Texas,,,,,,,
76712,Out of NYS,Other,Texas,,,,,,,
77005,Out of NYS,Other,Texas,,,,,,,
77027,Out of NYS,Other,Texas,,,,,,,
77042,Out of NYS,Other,Texas,,,,,,,
77044,Out of NYS,Other,Texas,,,,,,,
77049,Out of NYS,Other,Texas,,,,,,,
77056,Out of NYS,Other,Texas,,,,,,,
77057,Out of NYS,Other,Texas,,,,,,,
77059,Out of NYS,Other,Texas,,,,,,,
77080,Out of NYS,Other,Texas,,,,,,,
77082,Out of NYS,Other,Texas,,,,,,,
77385,Out of NYS,Other,Texas,,,,,,,
77386,Out of NYS,Other,Texas,,,,,,,
77388,Out of NYS,Other,Texas,,,,,,,
77401,Out of NYS,Other,Texas,,,,,,,
77450,Out of NYS,Other,Texas,,,,,,,
77459,Out of NYS,Other,Texas,,,,,,,
77479,Out of NYS,Other,Texas,,,,,,,
77583,Out of NYS,Other,Texas,,,,,,,
77584,Out of NYS,Other,Texas,,,,,,,
77586,Out of NYS,Other,Texas,,,,,,,
77840,Out of NYS,Other,Texas,,,,,,,
77901,Out of NYS,Other,Texas,,,,,,,
78009,Out of NYS,Other,Texas,,,,,,,
78023,Out of NYS,Other,Texas,,,,,,,
78043,Out of NYS,Other,Texas,,,,,,,
78209,Out of NYS,Other,Texas,,,,,,,
78248,Out of NYS,Other,Texas,,,,,,,
78258,Out of NYS,Other,Texas,,,,,,,
78259,Out of NYS,Other,Texas,,,,,,,
78260,Out of NYS,Other,Texas,,,,,,,
78503,Out of NYS,Other,Texas,,,,,,,
78539,Out of NYS,Other,Texas,,,,,,,
78602,Out of NYS,Other,Texas,,,,,,,
78631,Out of NYS,Other,Texas,,,,,,,
78642,Out of NYS,Other,Texas,,,,,,,
78665,Out of NYS,Other,Texas,,,,,,,
78701,Out of NYS,Other,Texas,,,,,,,
78702,Out of NYS,Other,Texas,,,,,,,
78703,Out of NYS,Other,Texas,,,,,,,
78704,Out of NYS,Other,Texas,,,,,,,
78722,Out of NYS,Other,Texas,,,,,,,
78723,Out of NYS,Other,Texas,,,,,,,
78731,Out of NYS,Other,Texas,,,,,,,
78735,Out of NYS,Other,Texas,,,,,,,
78746,Out of NYS,Other,Texas,,,,,,,
78748,Out of NYS,Other,Texas,,,,,,,
78757,Out of NYS,Other,Texas,,,,,,,
78758,Out of NYS,Other,Texas,,,,,,,
78759,Out of NYS,Other,Texas,,,,,,,
79070,Out of NYS,Other,Texas,,,,,,,
79109,Out of NYS,Other,Texas,,,,,,,
79602,Out of NYS,Other,Texas,,,,,,,
10330,Out of NYS,Other,Thailand,,,,,,,
11500,Out of NYS,Other,Uruguay,,,,,,,
00802,Out of NYS,Other,US Virgin Islands,,,,,,,
00803,Out of NYS,Other,US Virgin Islands,,,,,,,
00805,Out of NYS,Other,US Virgin Islands,,,,,,,
00830,Out of NYS,Other,US Virgin Islands,,,,,,,
00831,Out of NYS,Other,US Virgin Islands,,,,,,,
84060,Out of NYS,Other,Utah,,,,,,,
84093,Out of NYS,Other,Utah,,,,,,,
84098,Out of NYS,Other,Utah,,,,,,,
84121,Out of NYS,Other,Utah,,,,,,,
84124,Out of NYS,Other,Utah,,,,,,,
84604,Out of NYS,Other,Utah,,,,,,,
05059,Out of NYS,Other,Vermont,,,,,,,
05075,Out of NYS,Other,Vermont,,,,,,,
05146,Out of NYS,Other,Vermont,,,,,,,
05149,Out of NYS,Other,Vermont,,,,,,,
05161,Out of NYS,Other,Vermont,,,,,,,
05250,Out of NYS,Other,Vermont,,,,,,,
05251,Out of NYS,Other,Vermont,,,,,,,
05254,Out of NYS,Other,Vermont,,,,,,,
05255,Out of NYS,Other,Vermont,,,,,,,
05301,Out of NYS,Other,Vermont,,,,,,,
05340,Out of NYS,Other,Vermont,,,,,,,
05346,Out of NYS,Other,Vermont,,,,,,,
05356,Out of NYS,Other,Vermont,,,,,,,
05444,Out of NYS,Other,Vermont,,,,,,,
05459,Out of NYS,Other,Vermont,,,,,,,
05473,Out of NYS,Other,Vermont,,,,,,,
05482,Out of NYS,Other,Vermont,,,,,,,
05486,Out of NYS,Other,Vermont,,,,,,,
05641,Out of NYS,Other,Vermont,,,,,,,
05663,Out of NYS,Other,Vermont,,,,,,,
05667,Out of NYS,Other,Vermont,,,,,,,
05667,Out of NYS,Other,Vermont,,,,,,,
05672,Out of NYS,Other,Vermont,,,,,,,
05673,Out of NYS,Other,Vermont,,,,,,,
05674,Out of NYS,Other,Vermont,,,,,,,
05701,Out of NYS,Other,Vermont,,,,,,,
05739,Out of NYS,Other,Vermont,,,,,,,
05753,Out of NYS,Other,Vermont,,,,,,,
05860,Out of NYS,Other,Vermont,,,,,,,
20105,Out of NYS,Other,Virginia,,,,,,,
20120,Out of NYS,Other,Virginia,,,,,,,
20121,Out of NYS,Other,Virginia,,,,,,,
20129,Out of NYS,Other,Virginia,,,,,,,
20132,Out of NYS,Other,Virginia,,,,,,,
20136,Out of NYS,Other,Virginia,,,,,,,
20147,Out of NYS,Other,Virginia,,,,,,,
20148,Out of NYS,Other,Virginia,,,,,,,
20155,Out of NYS,Other,Virginia,,,,,,,
20158,Out of NYS,Other,Virginia,,,,,,,
20164,Out of NYS,Other,Virginia,,,,,,,
20170,Out of NYS,Other,Virginia,,,,,,,
20175,Out of NYS,Other,Virginia,,,,,,,
20176,Out of NYS,Other,Virginia,,,,,,,
20187,Out of NYS,Other,Virginia,,,,,,,
20191,Out of NYS,Other,Virginia,,,,,,,
20194,Out of NYS,Other,Virginia,,,,,,,
22003,Out of NYS,Other,Virginia,,,,,,,
22026,Out of NYS,Other,Virginia,,,,,,,
22031,Out of NYS,Other,Virginia,,,,,,,
22033,Out of NYS,Other,Virginia,,,,,,,
22039,Out of NYS,Other,Virginia,,,,,,,
22043,Out of NYS,Other,Virginia,,,,,,,
22044,Out of NYS,Other,Virginia,,,,,,,
22046,Out of NYS,Other,Virginia,,,,,,,
22079,Out of NYS,Other,Virginia,,,,,,,
22101,Out of NYS,Other,Virginia,,,,,,,
22102,Out of NYS,Other,Virginia,,,,,,,
22180,Out of NYS,Other,Virginia,,,,,,,
22181,Out of NYS,Other,Virginia,,,,,,,
22182,Out of NYS,Other,Virginia,,,,,,,
22201,Out of NYS,Other,Virginia,,,,,,,
22202,Out of NYS,Other,Virginia,,,,,,,
22203,Out of NYS,Other,Virginia,,,,,,,
22205,Out of NYS,Other,Virginia,,,,,,,
22206,Out of NYS,Other,Virginia,,,,,,,
22301,Out of NYS,Other,Virginia,,,,,,,
22304,Out of NYS,Other,Virginia,,,,,,,
22305,Out of NYS,Other,Virginia,,,,,,,
22309,Out of NYS,Other,Virginia,,,,,,,
22310,Out of NYS,Other,Virginia,,,,,,,
22312,Out of NYS,Other,Virginia,,,,,,,
22314,Out of NYS,Other,Virginia,,,,,,,
22401,Out of NYS,Other,Virginia,,,,,,,
22406,Out of NYS,Other,Virginia,,,,,,,
22482,Out of NYS,Other,Virginia,,,,,,,
22508,Out of NYS,Other,Virginia,,,,,,,
22554,Out of NYS,Other,Virginia,,,,,,,
22556,Out of NYS,Other,Virginia,,,,,,,
22902,Out of NYS,Other,Virginia,,,,,,,
22903,Out of NYS,Other,Virginia,,,,,,,
23060,Out of NYS,Other,Virginia,,,,,,,
23061,Out of NYS,Other,Virginia,,,,,,,
23103,Out of NYS,Other,Virginia,,,,,,,
23112,Out of NYS,Other,Virginia,,,,,,,
23114,Out of NYS,Other,Virginia,,,,,,,
23139,Out of NYS,Other,Virginia,,,,,,,
23185,Out of NYS,Other,Virginia,,,,,,,
23188,Out of NYS,Other,Virginia,,,,,,,
23219,Out of NYS,Other,Virginia,,,,,,,
23224,Out of NYS,Other,Virginia,,,,,,,
23225,Out of NYS,Other,Virginia,,,,,,,
23228,Out of NYS,Other,Virginia,,,,,,,
23233,Out of NYS,Other,Virginia,,,,,,,
23234,Out of NYS,Other,Virginia,,,,,,,
23236,Out of NYS,Other,Virginia,,,,,,,
23237,Out of NYS,Other,Virginia,,,,,,,
23320,Out of NYS,Other,Virginia,,,,,,,
23323,Out of NYS,Other,Virginia,,,,,,,
23423,Out of NYS,Other,Virginia,,,,,,,
23430,Out of NYS,Other,Virginia,,,,,,,
23438,Out of NYS,Other,Virginia,,,,,,,
23451,Out of NYS,Other,Virginia,,,,,,,
23456,Out of NYS,Other,Virginia,,,,,,,
23464,Out of NYS,Other,Virginia,,,,,,,
23502,Out of NYS,Other,Virginia,,,,,,,
23510,Out of NYS,Other,Virginia,,,,,,,
23602,Out of NYS,Other,Virginia,,,,,,,
23607,Out of NYS,Other,Virginia,,,,,,,
23608,Out of NYS,Other,Virginia,,,,,,,
23666,Out of NYS,Other,Virginia,,,,,,,
23669,Out of NYS,Other,Virginia,,,,,,,
23832,Out of NYS,Other,Virginia,,,,,,,
24012,Out of NYS,Other,Virginia,,,,,,,
24014,Out of NYS,Other,Virginia,,,,,,,
24153,Out of NYS,Other,Virginia,,,,,,,
24210,Out of NYS,Other,Virginia,,,,,,,
24301,Out of NYS,Other,Virginia,,,,,,,
24401,Out of NYS,Other,Virginia,,,,,,,
24540,Out of NYS,Other,Virginia,,,,,,,
98007,Out of NYS,Other,Washington,,,,,,,
98026,Out of NYS,Other,Washington,,,,,,,
98040,Out of NYS,Other,Washington,,,,,,,
98045,Out of NYS,Other,Washington,,,,,,,
98105,Out of NYS,Other,Washington,,,,,,,
98109,Out of NYS,Other,Washington,,,,,,,
98117,Out of NYS,Other,Washington,,,,,,,
98367,Out of NYS,Other,Washington,,,,,,,
99006,Out of NYS,Other,Washington,,,,,,,
20001,Out of NYS,Other,Washington DC,,,,,,,
20002,Out of NYS,Other,Washington DC,,,,,,,
20003,Out of NYS,Other,Washington DC,,,,,,,
20005,Out of NYS,Other,Washington DC,,,,,,,
20007,Out of NYS,Other,Washington DC,,,,,,,
20008,Out of NYS,Other,Washington DC,,,,,,,
20009,Out of NYS,Other,Washington DC,,,,,,,
20010,Out of NYS,Other,Washington DC,,,,,,,
20011,Out of NYS,Other,Washington DC,,,,,,,
20012,Out of NYS,Other,Washington DC,,,,,,,
20015,Out of NYS,Other,Washington DC,,,,,,,
20018,Out of NYS,Other,Washington DC,,,,,,,
20024,Out of NYS,Other,Washington DC,,,,,,,
20036,Out of NYS,Other,Washington DC,,,,,,,
20037,Out of NYS,Other,Washington DC,,,,,,,
25411,Out of NYS,Other,West Virginia,,,,,,,
25419,Out of NYS,Other,West Virginia,,,,,,,
25425,Out of NYS,Other,West Virginia,,,,,,,
25674,Out of NYS,Other,West Virginia,,,,,,,
26062,Out of NYS,Other,West Virginia,,,,,,,
53076,Out of NYS,Other,Wisconsin,,,,,,,
53211,Out of NYS,Other,Wisconsin,,,,,,,
53212,Out of NYS,Other,Wisconsin,,,,,,,
53575,Out of NYS,Other,Wisconsin,,,,,,,
53703,Out of NYS,Other,Wisconsin,,,,,,,
53705,Out of NYS,Other,Wisconsin,,,,,,,
53719,Out of NYS,Other,Wisconsin,,,,,,,
54025,Out of NYS,Other,Wisconsin,,,,,,,
82008,Out of NYS,Other,Wyoming,,,,,,,
82513,Out of NYS,Other,Wyoming,,,,,,,
82520,Out of NYS,Other,Wyoming,,,,,,,
83001,Out of NYS,Other,Wyoming,,,,,,,
11365,Queens,Central Queens,-,,,,,,,
11366,Queens,Central Queens,-,,,,,,,
11367,Queens,Central Queens,-,,,,,,,
11412,Queens,Jamaica,-,,,,,,,
11423,Queens,Jamaica,-,,,,,,,
11432,Queens,Jamaica,-,,,,,,,
11433,Queens,Jamaica,-,,,,,,,
11434,Queens,Jamaica,-,,,,,,,
11435,Queens,Jamaica,-,,,,,,,
11436,Queens,Jamaica,-,,,,,,,
11305,Queens,North Queens,-,,,,,,,
11351,Queens,North Queens,-,,,,,,,
11352,Queens,North Queens,-,,,,,,,
11354,Queens,North Queens,-,,,,,,,
11355,Queens,North Queens,-,,,,,,,
11356,Queens,North Queens,-,,,,,,,
11357,Queens,North Queens,-,,,,,,,
11358,Queens,North Queens,-,,,,,,,
11359,Queens,North Queens,-,,,,,,,
11360,Queens,North Queens,-,,,,,,,
11371,Queens,North Queens,-,,,,,,,
11361,Queens,Northeast Queens,-,,,,,,,
11362,Queens,Northeast Queens,-,,,,,,,
11363,Queens,Northeast Queens,-,,,,,,,
11364,Queens,Northeast Queens,-,,,,,,,
11101,Queens,Northwest Queens,-,,,,,,,
11102,Queens,Northwest Queens,-,,,,,,,
11103,Queens,Northwest Queens,-,,,,,,,
11104,Queens,Northwest Queens,-,,,,,,,
11105,Queens,Northwest Queens,-,,,,,,,
11106,Queens,Northwest Queens,-,,,,,,,
11109,Queens,Northwest Queens,-,,,,,,,
11120,Queens,Queens,-,,,,,,,
11386,Queens,Queens,-,,,,,,,
11388,Queens,Queens,-,,,,,,,
11390,Queens,Queens,-,,,,,,,
11400,Queens,Queens,-,,,,,,,
11405,Queens,Queens,-,,,,,,,
11424,Queens,Queens,-,,,,,,,
11425,Queens,Queens,-,,,,,,,
11430,Queens,Queens,-,,,,,,,
11431,Queens,Queens,-,,,,,,,
11439,Queens,Queens,-,,,,,,,
11451,Queens,Queens,-,,,,,,,
11499,Queens,Queens,-,,,,,,,
11690,Queens,Queens,-,,,,,,,
10799,Queens,Rockaways,-,,,,,,,
11691,Queens,Rockaways,-,,,,,,,
11692,Queens,Rockaways,-,,,,,,,
11693,Queens,Rockaways,-,,,,,,,
11694,Queens,Rockaways,-,,,,,,,
11695,Queens,Rockaways,-,,,,,,,
11697,Queens,Rockaways,-,,,,,,,
11001,Queens,Southeast Queens,-,,,,,,,
